STORE_NO,LASTEST_STORE_NO,STORE_NAME,LON,LAT,DO_NAME,STORE_TYPE_NAME,STORE_STATUS_NAME,BUSINESS_TIME_NAME,sells_ground_1f,Dining_area_seats_total,Dining_area_seats_outdoor,parking_lot,External_lavatory_sell,External_lavatory_outdoor,AREA_NAME,fm_100,hl_100,ok_100,px_100,sm_100,fm_250,hl_250,ok_250,px_250,sm_250,fm_500,hl_500,ok_500,px_500,sm_500,fm_1000,hl_1000,ok_1000,px_1000,sm_1000,GRID_LON,GRID_LAT,PEOPLE_FLOW,STORE_AMT,COMPETE_STORE_AMT,FLOW_INDEX,AVG_PSD
194192,194192,鈦湖,118.418633,24.438801,北投區,FC1,一般,一般,40,29,0,1,0,2,外島---商業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,118.415,24.435,5143,1,0,5143,76708.578454
970059,970059,新沙美,118.413590,24.488520,北投區,FC1,一般,一般,35.1,18,0,4,0,1,外島---住宅,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.415,24.485,4422,1,0,4422,100854.993459
216326,216326,陽翟,118.428718,24.477532,北投區,FC1,一般,非24小時營業,39.8,16,0,1,0,2,外島---住宅,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.425,24.475,2024,2,0,1012,44431.859459
193672,216326,陽翟,118.428718,24.477532,北投區,FC1,一般,非24小時營業,39.8,16,0,0,0,0,外島---住宅,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.425,24.475,2024,2,0,1012,46642.751736
194310,194310,航空城,119.618739,23.548689,安澎區,FC1,一般,一般,63.9,32,0,3,0,4,外島---幹道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.615,23.545,1409,1,0,1409,45156.192607
181750,181750,馬航,119.629416,23.559764,安澎區,FC2,位移新開,非24小時營業,58,36,0,1,0,0,外島---商業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.625,23.555,936,1,0,936,89076.490465
130095,130095,湖西,119.659502,23.584837,安澎區,FC1,位移新開,一般,32.1,12,0,1,0,1,外島---幹道,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,119.655,23.585,1982,1,2,660,76755.254285
120397,120397,佳龍,120.179994,23.148529,南科區,FC1,一般,一般,53.8,32,0,8,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120.175,23.145,4278,1,0,4278,82543.748610
943666,943666,正旺,120.182396,22.933506,安澎區,FC1,一般,一般,54,45,0,5,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,120.185,22.935,6307,1,1,3153,72025.769867
229447,229447,青青,120.180042,23.005194,台南區,FC1,一般,一般,35.7,18,0,1,0,0,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,2,0,120.185,23.005,29571,4,4,3696,34548.533214
119696,119696,湖華,120.186676,23.003298,府城區,FC2,一般,一般,50.8,37,0,5,0,4,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,1,0,2,1,120.185,23.005,29571,4,4,3696,67370.876126
185305,185305,大欣,120.184217,23.006132,台南區,FC2,一般,一般,37.2,25,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,5,1,0,2,1,120.185,23.005,29571,4,4,3696,60441.504078
210074,210074,光賢,120.186968,23.004295,府城區,FC1,一般,一般,31,0,0,1,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,2,1,120.185,23.005,29571,4,4,3696,42078.879836
962863,962863,湖美,120.185224,23.009857,台南區,FC1,一般,一般,39.1,13,0,0,0,1,幹道型---住宅區,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,3,0,0,1,2,120.185,23.005,29571,4,4,3696,60400.415440
192783,192783,唯勝,120.196068,22.997324,府城區,FC1,一般,一般,41.9,22,0,1,0,2,住宅區---商業區,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,1,0,3,0,120.195,22.995,46316,8,5,3562,60868.475203
167134,167134,綜合,120.198388,22.994834,府城區,FC2,一般,一般,27.2,6,0,0,0,0,醫院---區域醫院(外),0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,1,0,2,0,120.195,22.995,46316,8,5,3562,79273.922494
183871,183871,中蘭,118.387933,24.465582,北投區,FC1,一般,非24小時營業,52.8,44,0,1,0,3,外島---幹道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.385,24.465,1330,1,0,1330,51466.037952
116206,116206,金冠,118.409596,24.436117,北投區,FC1,一般,一般,33.1,14,0,1,0,0,外島---住宅,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,118.405,24.435,2726,1,1,1363,69281.458571
987806,987806,馬公,119.569826,23.570922,安澎區,FC1,一般,一般,28.5,9,0,0,0,1,外島---商業,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,9,0,0,3,0,119.565,23.575,4045,1,0,4045,84838.422857
153892,153892,澎文,119.582529,23.559271,安澎區,FC1,一般,一般,42.2,36,0,1,0,1,外島---住宅,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,119.585,23.555,3592,1,0,3592,82610.650000
160351,160351,康平,120.168228,22.987099,安澎區,FC1,一般,一般,45.2,26,2,1,0,2,住宅區---幹道型,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,3,1,0,2,0,120.165,22.985,20414,2,3,4082,96566.169666
187253,187253,郡豐,120.164104,22.989530,安澎區,FC1,一般,一般,35,20,0,1,0,1,住宅區---文教區,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,0,120.165,22.985,20414,2,3,4082,70573.341648
198437,198437,塭內,120.164508,23.125888,南科區,FC1,一般,一般,46.8,24,0,11,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.165,23.125,2391,1,0,2391,62496.264569
195298,195298,天期,120.171145,22.989755,安澎區,FC1,一般,一般,42.9,26,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,8,1,0,4,0,120.175,22.985,17408,3,0,5802,45966.241271
138066,138066,文五,120.177838,22.987671,安澎區,FC1,一般,一般,32.1,8,0,1,0,1,住宅區---文教區,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,2,0,4,0,120.175,22.985,17408,3,0,5802,68022.854423
968104,968104,華平,120.173716,22.983979,安澎區,FC2,一般,一般,46.6,32,0,4,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,120.175,22.985,17408,3,0,5802,91528.193970
965105,965105,淵安,120.181163,23.050300,台南區,FC1,一般,一般,48.3,37,0,7,0,3,幹道型---純幹道型,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,120.185,23.055,6235,1,0,6235,73774.573046
188474,188474,富里,120.198161,23.022862,台南區,FC1,一般,一般,40.3,28,0,2,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,1,120.195,23.025,23106,3,4,3300,60102.881193
912097,912097,安富,120.193576,23.026012,台南區,FC1,擴店,一般,49.2,22,0,0,0,0,住宅區---純住宅型,0,0,0,1,0,1,0,0,1,0,4,0,0,1,0,5,0,0,1,1,120.195,23.025,23106,3,4,3300,83937.040237
146953,146953,新海佃,120.191193,23.025640,台南區,RC,一般,一般,46,23,0,3,0,2,幹道型---住宅區,0,0,0,0,0,3,0,0,1,0,4,0,0,1,1,5,0,0,1,1,120.195,23.025,23106,3,4,3300,54253.489799
911256,911256,祥安,120.192095,23.031298,台南區,FC1,擴店,一般,56.6,30,0,1,0,2,住宅區---純住宅型,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,1,0,120.195,23.035,12730,1,1,6365,90144.480951
163785,163785,和緯,120.206329,23.012312,台南區,FC1,一般,一般,42.5,24,0,0,0,2,幹道型---住宅區,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,4,0,0,4,1,120.205,23.015,39870,6,3,4430,67313.923970
951106,951106,漁翁,119.481266,23.564723,安澎區,FC1,擴店,一般,32.5,8,0,0,0,1,外島---住宅,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,119.485,23.565,2204,1,2,734,78526.627142
909574,909574,石泉,119.598084,23.559621,安澎區,FC1,一般,一般,35.9,14,0,0,0,0,外島---住宅,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,119.595,23.555,4080,1,0,4080,92101.619810
194055,194055,福澳港,119.943787,26.160543,板城區,FC1,位移新開,非24小時營業,36.7,16,0,0,0,0,外島---住宅,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,119.945,26.165,1280,1,1,640,67863.887276
183664,183664,布龍,120.168706,23.377479,嘉新區,RC,一般,一般,44.6,38,0,8,0,1,幹道型---風景區,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,120.165,23.375,3885,2,2,971,35200.749720
120951,120951,布袋,120.162073,23.378896,嘉新區,FC1,位移新開,一般,51.6,29,0,1,0,3,住宅區---幹道型,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,120.165,23.375,3885,2,2,971,61782.517448
123019,123019,慶平,120.177516,22.996765,安澎區,FC1,一般,一般,33.8,14,0,1,0,2,住宅區---辦公商圈,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,7,2,0,5,0,120.175,22.995,41068,6,8,2933,70042.853579
199577,199577,安運,120.176061,22.999092,安澎區,FC1,一般,一般,43.5,30,0,1,0,2,風景區---風景線中繼站,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,6,1,0,2,0,120.175,22.995,41068,6,8,2933,49441.334488
165127,165127,怡平,120.178988,22.994182,安澎區,FC1,一般,一般,46.4,26,0,4,0,1,住宅區---文教區,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,6,2,0,5,0,120.175,22.995,41068,6,8,2933,69273.646541
199533,199533,府城,120.173949,22.990913,安澎區,FC1,一般,一般,47.1,30,0,1,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,1,0,4,0,120.175,22.995,41068,6,8,2933,58674.629271
934732,934732,國平,120.171329,22.993680,安澎區,FC1,一般,一般,19.5,0,2,0,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8,1,0,4,1,120.175,22.995,41068,6,8,2933,53346.814330
978558,978558,慶國,120.171861,22.997173,安澎區,FC1,一般,一般,38,16,0,0,0,0,商業區---觀光飯店,1,0,0,0,0,3,0,0,0,0,3,0,0,1,0,6,1,0,4,1,120.175,22.995,41068,6,8,2933,65102.825677
970819,970819,安立,120.170059,23.049749,台南區,FC1,一般,一般,42.3,23,2,7,0,1,住宅區---文教區,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,120.175,23.045,7795,2,0,3897,69038.660856
912400,912400,本安,120.175709,23.049005,台南區,FC1,擴店,非24小時營業,30.5,6,0,0,0,0,文教區---高中職(含)以下(校外),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,120.175,23.045,7795,2,0,3897,65207.356707
950686,950686,東石,120.173515,23.459816,嘉新區,FC1,一般,一般,39.3,21,0,0,0,2,幹道型---風景區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.175,23.455,1008,1,0,1008,95850.903128
968780,968780,鯤鯓,120.184113,22.959093,安澎區,FC2,一般,一般,41.9,19,0,6,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,120.185,22.955,4446,1,1,2223,67547.113413
214674,214674,文南,120.189905,22.981782,安澎區,FC2,一般,一般,51.7,40,0,0,0,2,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,4,0,1,2,1,7,3,1,5,1,120.185,22.985,29992,6,4,2999,43158.233183
153869,153869,七美,119.420067,23.196075,安澎區,FC1,一般,一般,42.6,31,1,1,0,1,外島---住宅,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,119.425,23.195,1141,1,0,1141,58284.951428
228008,228008,澎科大,119.581312,23.574441,安澎區,RC,一般,非24小時營業,23.5,0,0,0,0,0,外島---文教,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,119.585,23.575,5155,1,0,5155,31237.106060
950376,950376,南竿,119.937566,26.153415,板城區,FC1,擴店,非24小時營業,35.2,12,0,0,0,0,外島---商業,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,119.935,26.155,3851,1,1,1925,106478.637142
967020,967020,新塭,120.159393,23.328020,嘉新區,FC1,一般,一般,33.9,22,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.155,23.325,3100,1,0,3100,86167.027959
894407,894407,立興,120.182291,22.926657,安澎區,FC1,擴店,一般,36.3,18,0,0,0,1,住宅區---純住宅型,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,120.185,22.925,11385,2,3,2277,72181.797003
182362,182362,永成,120.184664,22.923139,安澎區,FC1,一般,一般,50.8,38,2,1,0,2,住宅區---幹道型,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,1,0,120.185,22.925,11385,2,3,2277,41205.590367
211284,211284,佳成,120.187492,23.188250,南科區,FC1,位移新開,一般,45.5,28,0,4,0,2,幹道型---住宅區,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,120.185,23.185,4030,1,1,2015,65257.036375
174187,174187,興達港,120.193172,22.874566,岡山區,FC1,一般,一般,50.5,30,0,7,0,2,幹道型---風景區,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.195,22.875,6718,1,1,3359,92803.232068
923868,923868,安新,120.196251,23.068138,台南區,FC1,一般,一般,26,5,0,0,0,1,住宅區---幹道型,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.195,23.065,6372,1,1,3186,87617.214599
822790,822790,崇明,120.216233,22.982091,府城區,FC2,一般,一般,30.2,8,0,0,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,1,1,1,120.215,22.985,42455,4,5,4717,58914.892079
895857,895857,開山,120.210041,22.986172,府城區,FC2,一般,一般,30.2,9,0,0,0,0,文教區---高中職(含)以下(校外),0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,5,3,1,0,2,120.215,22.985,42455,4,5,4717,63964.606900
860448,860448,森田,120.216103,22.987553,府城區,FC1,一般,一般,23.6,7,0,0,0,0,幹道型---住宅區,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,5,1,1,0,120.215,22.985,42455,4,5,4717,67473.727515
165264,165264,東龍,120.218624,22.986570,府城區,FC1,一般,一般,51.7,27,0,1,0,2,辦公商圈---開放型,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,7,5,1,3,0,120.215,22.985,42455,4,5,4717,82947.529982
139335,139335,大五,120.211279,22.982393,府城區,FC1,一般,一般,33.6,13,0,0,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,1,2,120.215,22.985,42455,4,5,4717,69312.902512
965633,965633,安高,120.235890,23.103826,南科區,FC1,一般,一般,56.9,41,0,16,0,3,幹道型---純幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.235,23.105,3821,1,0,3821,76841.916197
968458,968458,赤東,120.248863,22.735537,楠梓區,FC1,一般,一般,33.8,7,0,1,0,1,商業區---市場,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.245,22.735,4011,1,0,4011,59411.509347
861544,861544,嘉南,120.225076,22.920361,新豐區,FC1,一般,一般,53.4,35,0,1,0,1,文教區---大專院校(校外),0,1,0,0,0,1,2,0,0,0,3,2,0,0,0,4,2,0,0,0,120.225,22.925,11099,2,4,1849,57247.253875
209395,209395,大嘉瑩,120.224271,22.922684,新豐區,FC1,一般,一般,38.7,13,0,1,0,2,幹道型---文教區,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,0,0,0,120.225,22.925,11099,2,4,1849,56090.154782
890324,890324,文炳,120.222458,23.024492,永康區,RC,一般,非24小時營業,34.5,0,0,0,0,0,文教區---大專院校(校內),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,2,1,120.225,23.025,42369,9,3,3530,79910.105405
136015,136015,正新,120.222506,23.020165,永康區,FC2,一般,一般,35.3,6,0,1,0,0,醫院---醫學中心(外),1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,5,0,0,2,2,120.225,23.025,42369,9,3,3530,124934.494942
186858,186858,新奇美,120.221283,23.021075,永康區,FC1,一般,一般,17.6,0,0,0,0,0,醫院---醫學中心(外),0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,6,0,0,2,2,120.225,23.025,42369,9,3,3530,58377.364548
207263,207263,橋富,120.229248,23.020056,永康區,RC,一般,一般,114.8,89,0,2,0,3,住宅區---幹道型,0,0,0,0,0,1,0,0,1,0,2,0,1,2,0,7,2,1,4,1,120.225,23.025,42369,9,3,3530,65530.846245
164700,164700,信雄,120.224556,23.021820,永康區,FC1,一般,非24小時營業,31.4,13,0,0,0,0,文教區---大專院校(校內),0,0,0,0,1,1,0,0,0,1,3,0,0,1,1,6,0,1,2,2,120.225,23.025,42369,9,3,3530,68878.171645
166957,166957,南台,120.226267,23.025040,永康區,FC1,一般,非24小時營業,35.5,0,0,0,0,0,文教區---大專院校(校內),0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,5,1,0,2,1,120.225,23.025,42369,9,3,3530,83681.877113
212106,212106,六甲頂,120.222349,23.027695,永康區,FC1,一般,一般,35.1,24,0,3,0,1,幹道型---工業區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,120.225,23.025,42369,9,3,3530,NULL
941062,941062,東江,120.222884,23.022305,永康區,FC1,一般,一般,32.5,22,0,1,0,1,文教區---大專院校(校外),1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,5,0,0,2,1,120.225,23.025,42369,9,3,3530,83002.155207
966991,966991,鹽信,120.226666,23.025499,永康區,FC1,一般,一般,31.3,11,0,0,0,1,文教區---大專院校(校外),0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,4,1,0,2,1,120.225,23.025,42369,9,3,3530,65736.801777
950538,950538,文安,120.230977,22.930991,新豐區,FC1,一般,一般,38.4,20,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.235,22.935,3853,1,0,3853,63781.311343
873363,873363,港龍,120.232912,23.090652,南科區,FC1,一般,一般,27.4,15,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.235,23.095,9144,3,1,2286,90911.219454
112673,239880,港達,120.235537,23.091984,南科區,FC1,一般,一般,40.6,31,0,1,0,2,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.235,23.095,9144,3,1,2286,62441.874059
239880,239880,港達,120.235537,23.091984,南科區,FC1,一般,一般,40.6,31,0,1,0,2,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,120.235,23.095,9144,3,1,2286,80421.143278
967606,967606,東敏,120.248206,22.879479,岡山區,FC1,一般,一般,31,8,0,0,0,0,住宅區---文教區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.245,22.875,3551,1,0,3551,80141.869930
199658,199658,金都,120.189941,22.967171,安澎區,FC1,一般,一般,28.1,6,0,0,0,0,幹道型---商業區,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,4,3,0,3,1,120.185,22.965,17628,3,3,2938,61122.445306
114222,114222,南都,120.189152,22.961835,安澎區,FC1,位移新開,一般,42.3,29,0,1,0,1,幹道型---住宅區,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3,3,0,2,1,120.185,22.965,17628,3,3,2938,60901.579625
158820,158820,西濱,120.185101,22.961630,安澎區,FC2,一般,一般,19.5,0,0,0,0,0,住宅區---純住宅型,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,2,1,120.185,22.965,17628,3,3,2938,45671.246526
167569,167569,九份子,120.185207,23.021797,台南區,FC1,一般,一般,47.1,29,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,120.185,23.025,13971,3,2,2794,67033.783489
241012,241012,國銨,120.188909,23.022238,台南區,FC1,一般,一般,31.8,12,0,0,0,1,住宅區---商業區,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,4,0,0,1,2,120.185,23.025,13971,3,2,2794,70139.851616
893482,241012,國銨,120.188909,23.022238,台南區,FC1,一般,一般,31.8,12,0,0,0,1,住宅區---商業區,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,4,0,0,1,2,120.185,23.025,13971,3,2,2794,79814.985344
881009,241333,口湖,120.182557,23.584746,雲林區,FC1,一般,一般,44.1,12,0,0,0,0,住宅區---幹道型,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,120.185,23.585,3899,3,1,974,101688.333011
208886,208886,湖東,120.184866,23.582749,雲林區,FC1,一般,一般,54.2,40,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,120.185,23.585,3899,3,1,974,46386.697681
241333,241333,口湖,120.182557,23.584746,雲林區,FC1,一般,一般,44.5,26,0,1,0,1,住宅區---幹道型,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,120.185,23.585,3899,3,1,974,70878.410333
997504,997504,府安,120.204844,23.025880,台南區,FC1,一般,一般,33.8,11,0,0,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,120.205,23.025,18014,3,2,3602,64660.243722
198253,198253,闔平,120.201281,23.025729,台南區,FC1,一般,一般,50,39,0,3,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,120.205,23.025,18014,3,2,3602,42581.681730
187219,187219,鳳凰,120.205055,23.028262,台南區,FC1,一般,一般,17.6,0,0,0,0,0,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,120.205,23.025,18014,3,2,3602,66806.152487
143851,143851,子龍,120.205858,23.175036,南科區,FC1,一般,非24小時營業,53.3,25,0,8,0,2,幹道型---純幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.205,23.175,3411,1,0,3411,67170.500031
199131,199131,東和,120.227090,22.997726,府城區,FC1,一般,一般,40.8,14,0,1,0,1,住宅區---文教區,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,2,0,120.225,22.995,41282,6,5,3752,69025.304985
915203,915203,長榮,120.221618,22.995950,府城區,FC2,一般,一般,20.5,5,0,0,0,0,文教區---大專院校(校外),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,3,0,120.225,22.995,41282,6,5,3752,63361.045266
183907,183907,席悅,120.228663,22.991056,府城區,RC,位移新開,一般,58.3,24,0,1,0,2,住宅區---文教區,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,6,2,0,5,0,120.225,22.995,41282,6,5,3752,78680.923516
208646,208646,夏興,120.195042,22.978178,安澎區,RC,一般,一般,57.5,23,0,1,0,2,住宅區---幹道型,1,0,0,0,0,1,0,0,0,0,2,1,0,3,0,8,2,1,4,1,120.195,22.975,24041,4,5,2671,49702.869172
230012,230012,水交社,120.197843,22.977625,安澎區,FC1,一般,一般,35.1,18,0,1,0,0,幹道型---住宅區,0,0,0,0,0,1,1,0,0,0,2,1,0,2,0,8,2,1,4,1,120.195,22.975,24041,4,5,2671,30639.924625
212254,212254,土定里,120.195268,22.970083,安澎區,FC1,一般,一般,43.2,24,0,1,0,1,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,2,0,2,1,120.195,22.975,24041,4,5,2671,NULL
115878,115878,新台西,120.198310,23.699471,雲林區,FC1,位移新開,一般,56,24,0,1,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,120.195,23.695,3417,1,1,1708,98019.256040
136598,136598,南門城,120.204086,22.983706,府城區,FC2,一般,一般,66.1,32,0,1,0,3,文教區---高中職(含)以下(校外),0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,5,2,1,2,1,120.205,22.985,29001,6,3,3222,76856.818254
163969,163969,郡王,120.207382,22.989054,府城區,FC1,一般,一般,19,0,0,0,0,0,幹道型---商業區,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8,3,1,0,1,120.205,22.985,29001,6,3,3222,73197.325615
239396,239396,南英,120.200219,22.986003,府城區,FC1,一般,一般,29.5,0,0,1,0,2,文教區---高中職(含)以下(校外),0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,8,1,0,3,1,120.205,22.985,29001,6,3,3222,42785.238378
905136,905136,體育,120.207245,22.981417,府城區,FC2,一般,一般,24.3,4,0,1,0,0,幹道型---文教區,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,1,1,1,2,120.205,22.985,29001,6,3,3222,69881.700576
992820,239396,南英,120.200249,22.986029,府城區,FC1,一般,一般,29.5,0,0,1,0,2,文教區---高中職(含)以下(校外),0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,8,1,0,3,0,120.205,22.985,29001,6,3,3222,58559.629039
980126,980126,新安順,120.217170,23.044805,台南區,FC1,一般,一般,35.3,16,0,1,0,1,幹道型---工業區,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,120.215,23.045,16758,2,3,3351,64695.667022
160052,160052,加吉吉,120.211495,23.043927,台南區,FC1,位移新開,一般,44.3,26,0,1,0,1,住宅區---純住宅型,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,3,0,120.215,23.045,16758,2,3,3351,80706.283604
230551,230551,麥福,120.213011,23.801189,雲林區,FC1,一般,非24小時營業,8.6,0,0,0,0,0,工業區---傳統工業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.215,23.805,1294,1,0,1294,11555.555466
229735,229735,安科,120.222441,23.082356,南科區,FC1,一般,一般,47.4,32,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,120.225,23.085,3558,1,1,1779,53527.443683
136727,136727,新東專,120.249790,22.880618,岡山區,FC2,一般,一般,43.2,26,0,1,0,3,幹道型---文教區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.245,22.885,8912,1,1,4456,85678.879074
120087,120087,新麻豆,120.247921,23.183587,新營區,FC2,位移新開,一般,59.7,44,0,1,0,2,住宅區---商業區,0,0,0,0,0,1,0,0,2,0,3,0,0,3,0,4,0,0,4,0,120.245,23.185,15053,2,4,2508,80321.195656
